Binder Name,Binder Type,Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Purchase price,Misprint,Altered,Condition,Language,Purchase price currency,Added
FF Cloud,deck,"Aerith, Last Ancient",FIC,Final Fantasy Commander,76,normal,rare,1,106174,d041a51c-9a28-4b32-9da3-0f06807959f1,0.28,false,false,near_mint,en,USD,2026-04-26T22:36:41.906Z
FF Cloud,deck,"Red XIII, Proud Warrior",FIC,Final Fantasy Commander,91,normal,rare,1,105826,10407b26-be28-4628-9567-746681e5c834,0.3,false,false,near_mint,en,USD,2026-04-26T22:36:41.908Z
FF Cloud,deck,"Sephiroth, Fallen Hero",FIC,Final Fantasy Commander,92,normal,rare,1,105736,df919eb8-9eff-4777-9c46-94c795cda918,0.4,false,false,near_mint,en,USD,2026-04-26T22:36:41.909Z
FF Cloud,deck,Conformer Shuriken,FIC,Final Fantasy Commander,98,normal,rare,1,105793,019615fa-4bec-41e8-9c4c-2c6f91bdefb2,0.35,false,false,near_mint,en,USD,2026-04-26T22:36:41.910Z
FF Cloud,deck,Wrecking Ball Arm,FIC,Final Fantasy Commander,100,normal,rare,1,106210,e1f16620-08d6-49bd-9f75-d89ae46bfd1f,0.37,false,false,near_mint,en,USD,2026-04-26T22:36:41.911Z
FF Cloud,deck,Austere Command,FIC,Final Fantasy Commander,231,normal,rare,1,106053,93e3dbd9-20f6-47a2-8246-c260b2ead9dc,0.39,false,false,near_mint,en,USD,2026-04-26T22:36:41.912Z
FF Cloud,deck,Bastion Protector,FIC,Final Fantasy Commander,233,normal,rare,1,105821,0ed04a28-2984-4fa6-a11e-f508b7b5446e,0.49,false,false,near_mint,en,USD,2026-04-26T22:36:41.913Z
FF Cloud,deck,Bronze Guardian,FIC,Final Fantasy Commander,234,normal,rare,1,105797,032dc879-bf2f-4626-8aac-4d5446421923,0.31,false,false,near_mint,en,USD,2026-04-26T22:36:41.914Z
FF Cloud,deck,Clever Concealment,FIC,Final Fantasy Commander,236,normal,rare,1,105914,4836e220-5c89-49fc-8918-a51adf026ab4,6.92,false,false,near_mint,en,USD,2026-04-26T22:36:41.915Z
FF Cloud,deck,Puresteel Paladin,FIC,Final Fantasy Commander,250,normal,rare,1,106132,b7f768ce-e30e-4da6-a2e3-3e67315b1766,0.71,false,false,near_mint,en,USD,2026-04-26T22:36:41.916Z
FF Cloud,deck,Unfinished Business,FIC,Final Fantasy Commander,259,normal,rare,1,105993,76c9b6c1-05de-4c16-8ebf-ea68aa110a69,0.29,false,false,near_mint,en,USD,2026-04-26T22:36:41.917Z
FF Cloud,deck,Vanquish the Horde,FIC,Final Fantasy Commander,260,normal,rare,1,105948,5bb0f6ec-6448-40bd-a819-b828b85b2118,0.32,false,false,near_mint,en,USD,2026-04-26T22:36:41.918Z
FF Cloud,deck,Chaos Warp,FIC,Final Fantasy Commander,291,normal,rare,1,106094,a3579f5c-255d-4b01-9b84-9f5c72cb4178,0.43,false,false,near_mint,en,USD,2026-04-26T22:36:41.919Z
FF Cloud,deck,Hellkite Tyrant,FIC,Final Fantasy Commander,295,normal,rare,1,106060,97ff9946-af2c-4568-847e-b828a71d0217,1.59,false,false,near_mint,en,USD,2026-04-26T22:36:41.920Z
FF Cloud,deck,Professional Face-Breaker,FIC,Final Fantasy Commander,296,normal,rare,1,106187,d5a53791-d4e9-49e9-9daf-c8b378925afe,3.88,false,false,near_mint,en,USD,2026-04-26T22:36:41.921Z
FF Cloud,deck,Decimate,FIC,Final Fantasy Commander,323,normal,rare,1,106192,dae88c31-77a5-40aa-84be-d74b4545a6ee,0.3,false,false,near_mint,en,USD,2026-04-26T22:36:41.922Z
FF Cloud,deck,"Barret, Avalanche Leader",FIC,Final Fantasy Commander,166,normal,rare,1,105982,6ee716c6-a4be-4237-bdef-f812baffa6d5,0.45,false,false,near_mint,en,USD,2026-04-27T00:18:24.456Z
FF Cloud,deck,Mountain,FIN,Final Fantasy,304,normal,common,1,105719,d061b9a8-e95d-48ec-a1c9-337433b62dfc,0.19,false,false,near_mint,en,USD,2026-05-02T19:47:33.655Z
FF Cloud,deck,Zack Fair,FIN,Final Fantasy,45,normal,uncommon,1,106237,f21f9161-5945-40da-8da0-446f6a4a1c23,0.29,false,false,near_mint,en,USD,2026-05-02T19:47:33.655Z
SOS Quandrix Unlimited,deck,Island,SOS,Secrets of Strixhaven,275,normal,common,7,112205,fd1b9e7c-09d0-4907-9f48-34289f3cd2cc,0.17,false,false,near_mint,en,USD,2026-05-01T02:20:50.540Z
SOS Quandrix Unlimited,deck,Temple of the False God,DSC,Duskmourn: House of Horror Commander,313,normal,uncommon,1,99079,23d62c88-3a7a-4eef-8ec4-ff1243e6ce93,0.18,false,false,near_mint,en,USD,2026-05-01T02:20:50.541Z
SOS Quandrix Unlimited,deck,Tangled Islet,DSC,Duskmourn: House of Horror Commander,306,normal,common,1,99224,7b994b5a-4b67-49b6-859d-ae706fc465ca,0.28,false,false,near_mint,en,USD,2026-05-01T02:20:50.542Z
SOS Quandrix Unlimited,deck,Study Hall,C21,Commander 2021,80,normal,common,1,58649,a3de9859-98b6-4efe-847a-43bac5b1ef9f,0.28,false,false,near_mint,en,USD,2026-05-01T02:20:50.543Z
SOS Quandrix Unlimited,deck,Rogue's Passage,FDN,Foundations,264,normal,uncommon,1,100922,a2a424ea-ef32-4ac5-8f8c-3ea1839f01d4,0.36,false,false,near_mint,en,USD,2026-05-01T02:20:50.544Z
SOS Quandrix Unlimited,deck,Reliquary Tower,TDC,Tarkir: Dragonstorm Commander,386,normal,uncommon,1,104714,6be3be55-7f9d-4a4c-b916-a1cb64f833c8,5.07,false,false,near_mint,en,USD,2026-05-01T02:20:50.545Z
SOS Quandrix Unlimited,deck,Quandrix Campus,DSC,Duskmourn: House of Horror Commander,294,normal,common,1,99415,f5e038d0-788d-4ed1-b2b3-bc2748febf05,0.22,false,false,near_mint,en,USD,2026-05-01T02:20:50.546Z
SOS Quandrix Unlimited,deck,Path of Ancestry,ECC,Lorwyn Eclipsed Commander,158,normal,common,1,110482,3b792a6a-beac-4d4a-91b6-f5a5e3539ecd,0.24,false,false,near_mint,en,USD,2026-05-01T02:20:50.547Z
SOS Quandrix Unlimited,deck,Opal Palace,ECC,Lorwyn Eclipsed Commander,156,normal,common,1,110508,5d772414-a85f-45f2-bb85-9fdca0f87fd6,0.22,false,false,near_mint,en,USD,2026-05-01T02:20:50.548Z
SOS Quandrix Unlimited,deck,"Zimone, Quandrix Prodigy",STX,Strixhaven: School of Mages,250,normal,uncommon,1,57990,0ca14c17-dc72-4f68-92f2-14a6c4019f4e,0.29,false,false,near_mint,en,USD,2026-05-01T02:20:50.549Z
SOS Quandrix Unlimited,deck,"Troyan, Gutsy Explorer",WOE,Wilds of Eldraine,217,normal,uncommon,1,85807,eadd2a1a-93a0-4257-897d-1aaee279449f,0.14,false,false,near_mint,en,USD,2026-05-01T02:20:50.550Z
SOS Quandrix Unlimited,deck,Quandrix Apprentice,STX,Strixhaven: School of Mages,216,normal,uncommon,1,57970,0291c909-bb87-47cb-9b06-5e409e654f15,0.25,false,false,near_mint,en,USD,2026-05-01T02:20:50.551Z
SOS Quandrix Unlimited,deck,Eureka Moment,DSC,Duskmourn: House of Horror Commander,216,normal,common,1,99251,904b7c23-4077-4529-acc1-3882f475c547,0.21,false,false,near_mint,en,USD,2026-05-01T02:20:50.552Z
SOS Quandrix Unlimited,deck,Decisive Denial,STX,Strixhaven: School of Mages,177,normal,uncommon,1,58279,b2e9d132-95f7-4ee7-9c91-be19e4ad7a5d,0.15,false,false,near_mint,en,USD,2026-05-01T02:20:50.553Z
SOS Quandrix Unlimited,deck,Tyvar's Stand,ONE,Phyrexia: All Will Be One,190,normal,uncommon,1,78843,c7b362a5-382a-4016-b4f2-aa7b683354c4,1.95,false,false,near_mint,en,USD,2026-05-01T02:20:50.554Z
SOS Quandrix Unlimited,deck,Three Visits,OTC,Outlaws of Thunder Junction Commander,209,normal,uncommon,1,93619,4ee4ea37-621f-4ef7-b220-f4da3008e399,10.24,false,false,near_mint,en,USD,2026-05-01T02:20:50.555Z
SOS Quandrix Unlimited,deck,Nature's Lore,EOC,Edge of Eternities Commander,101,normal,uncommon,1,107027,5b42a79a-1f08-4e15-b40e-c993307ae066,2.42,false,false,near_mint,en,USD,2026-05-01T02:20:50.556Z
SOS Quandrix Unlimited,deck,Kami of Whispered Hopes,MOM,March of the Machine,196,normal,uncommon,1,81087,5c644650-3861-4a78-9e39-a413b073ddac,6.54,false,false,near_mint,en,USD,2026-05-01T02:20:50.557Z
SOS Quandrix Unlimited,deck,Beast Within,TDC,Tarkir: Dragonstorm Commander,249,normal,uncommon,1,104750,79cd18e8-bffd-4937-b912-1b09bb4d2d4c,0.51,false,false,near_mint,en,USD,2026-05-01T02:20:50.558Z
SOS Quandrix Unlimited,deck,Rapid Hybridization,CLU,Ravnica: Clue Edition,93,normal,uncommon,1,90610,00f91207-c877-4911-8bb6-d8c5272b412d,1.07,false,false,near_mint,en,USD,2026-05-01T02:20:50.559Z
SOS Quandrix Unlimited,deck,Terramorphic Expanse,SOS,Secrets of Strixhaven,265,normal,common,1,112047,9a4c5629-fadd-42b9-850f-9f8586a2ca50,0.26,false,false,near_mint,en,USD,2026-05-01T02:20:50.560Z
SOS Quandrix Unlimited,deck,Paradox Gardens,SOS,Secrets of Strixhaven,258,normal,common,1,112152,dbc3447e-1329-4ea1-b4ca-b321b0ffec8f,0.14,false,false,near_mint,en,USD,2026-05-01T02:20:50.561Z
SOS Quandrix Unlimited,deck,Command Tower,PMEI,Media and Collaboration Promos,2026-1,foil,rare,1,110030,946d0f6d-9ecd-4b26-88c7-12528021d20f,,false,false,near_mint,en,USD,2026-05-01T02:20:50.562Z
SOS Quandrix Unlimited,deck,Quandrix Charm,SOS,Secrets of Strixhaven,217,normal,uncommon,1,111696,318486e0-f255-40f5-8150-dc272eec9d7d,0.24,false,false,near_mint,en,USD,2026-05-01T02:20:50.563Z
SOS Quandrix Unlimited,deck,Sol Ring,SOC,Secrets of Strixhaven Commander,128,normal,uncommon,1,112006,870ec754-a76c-40ea-9b81-81b3dca1f62c,1.19,false,false,near_mint,en,USD,2026-05-01T02:20:50.564Z
SOS Quandrix Unlimited,deck,Arcane Signet,SOC,Secrets of Strixhaven Commander,127,normal,uncommon,1,111980,7811dd72-61b9-4067-ac20-cea153e625d2,0.37,false,false,near_mint,en,USD,2026-05-01T02:20:50.565Z
SOS Quandrix Unlimited,deck,Yavimaya Coast,TDC,Tarkir: Dragonstorm Commander,413,normal,rare,1,104841,9f98bf0c-74cf-49da-8b60-b2d3ac294a82,0.4,false,false,near_mint,en,USD,2026-05-01T02:20:50.566Z
SOS Quandrix Unlimited,deck,Vineglimmer Snarl,DRC,Aetherdrift Commander,183,normal,rare,1,103026,4b1003ca-809c-4e91-8368-e6b8fa870f23,0.34,false,false,near_mint,en,USD,2026-05-01T02:20:50.567Z
SOS Quandrix Unlimited,deck,Temple of Mystery,TDC,Tarkir: Dragonstorm Commander,404,normal,rare,1,104886,af2de306-8a58-43fe-a0fe-dc8a545b8630,0.26,false,false,near_mint,en,USD,2026-05-01T02:20:50.568Z
SOS Quandrix Unlimited,deck,Sodden Verdure,ECC,Lorwyn Eclipsed Commander,24,normal,rare,1,110667,fd5e526a-2507-4c3c-ad6f-98d4253962df,0.81,false,false,near_mint,en,USD,2026-05-01T02:20:50.569Z
SOS Quandrix Unlimited,deck,Rain-Slicked Copse,ECC,Lorwyn Eclipsed Commander,23,normal,rare,1,110432,07be68c1-1272-4209-84b9-4fff9211b23e,0.33,false,false,near_mint,en,USD,2026-05-01T02:20:50.570Z
SOS Quandrix Unlimited,deck,Overflowing Basin,DRC,Aetherdrift Commander,165,normal,rare,1,103179,93a361a8-ecf2-4901-a948-c2fda6bd3aa9,0.27,false,false,near_mint,en,USD,2026-05-01T02:20:50.571Z
SOS Quandrix Unlimited,deck,"Oran-Rief, the Vastwood",BLC,Bloomburrow Commander,320,normal,rare,1,96537,fc3d73d8-47cd-481c-ae13-9d993fd54420,0.43,false,false,near_mint,en,USD,2026-05-01T02:20:50.572Z
SOS Quandrix Unlimited,deck,Hinterland Harbor,TDC,Tarkir: Dragonstorm Commander,371,normal,rare,1,104573,3eb512f5-9782-4c49-9b6e-4e967e42408b,0.29,false,false,near_mint,en,USD,2026-05-01T02:20:50.573Z
SOS Quandrix Unlimited,deck,Flooded Grove,TDC,Tarkir: Dragonstorm Commander,364,normal,rare,1,105014,e3bec498-9149-4045-8931-8decbb87c526,0.33,false,false,near_mint,en,USD,2026-05-01T02:20:50.574Z
SOS Quandrix Unlimited,deck,Exotic Orchard,BLC,Bloomburrow Commander,131,normal,rare,1,96507,e6d8d98d-29b2-4ca2-bbda-4db2e8f6ae0b,0.36,false,false,near_mint,en,USD,2026-05-01T02:20:50.575Z
SOS Quandrix Unlimited,deck,Alchemist's Refuge,LCC,The Lost Caverns of Ixalan Commander,318,normal,rare,1,88732,9a53e001-04e7-4252-b693-d8f956ae574e,1.42,false,false,near_mint,en,USD,2026-05-01T02:20:50.576Z
SOS Quandrix Unlimited,deck,Stonecoil Serpent,CMM,Commander Masters,976,normal,rare,1,84228,354456dc-81da-4cd1-b7b1-7ea1ce1bcc9f,1.84,false,false,near_mint,en,USD,2026-05-01T02:20:50.577Z
SOS Quandrix Unlimited,deck,Hangarback Walker,EOC,Edge of Eternities Commander,139,normal,rare,1,107328,c6c7f310-df4d-45ba-bee9-c508c4e734b9,0.37,false,false,near_mint,en,USD,2026-05-01T02:20:50.578Z
SOS Quandrix Unlimited,deck,Elementalist's Palette,C21,Commander 2021,76,normal,rare,1,58703,d66053f6-9313-4ff1-9618-3403c2cc6ec8,3.94,false,false,near_mint,en,USD,2026-05-01T02:20:50.579Z
SOS Quandrix Unlimited,deck,Astral Cornucopia,EOC,Edge of Eternities Commander,131,normal,rare,1,107316,b0d56d62-498c-4dcd-9345-14f6c02e0e7f,0.26,false,false,near_mint,en,USD,2026-05-01T02:20:50.580Z
SOS Quandrix Unlimited,deck,"Zimone, All-Questioning",DSK,Duskmourn: House of Horror,241,normal,rare,1,98639,7722f4f7-fe38-4107-a715-7b27b6a4e341,0.26,false,false,near_mint,en,USD,2026-05-01T02:20:50.581Z
SOS Quandrix Unlimited,deck,Tanazir Quandrix,STX,Strixhaven: School of Mages,240,normal,mythic,1,58063,3bd62ee4-e654-44ba-a650-889782cc9ac3,1.46,false,false,near_mint,en,USD,2026-05-01T02:20:50.582Z
SOS Quandrix Unlimited,deck,Quandrix Command,LCC,The Lost Caverns of Ixalan Commander,280,normal,rare,1,88880,c5e2aaec-d52d-4d9d-9c5f-d0bacd00a801,0.28,false,false,near_mint,en,USD,2026-05-01T02:20:50.583Z
SOS Quandrix Unlimited,deck,Oversimplify,DSC,Duskmourn: House of Horror Commander,228,normal,rare,1,99370,db0e1886-fe98-48a3-aa9c-8255c02c0604,0.26,false,false,near_mint,en,USD,2026-05-01T02:20:50.584Z
SOS Quandrix Unlimited,deck,Hydroid Krasis,M3C,Modern Horizons 3 Commander,266,normal,rare,1,95008,ae6677cc-f7d2-4c37-8fde-7c637b08cce0,0.4,false,false,near_mint,en,USD,2026-05-01T02:20:50.585Z
SOS Quandrix Unlimited,deck,The Goose Mother,WOE,Wilds of Eldraine,204,normal,rare,1,85279,1a55c370-d396-4c73-8ee2-83dc4c124005,1.45,false,false,near_mint,en,USD,2026-05-01T02:20:50.586Z
SOS Quandrix Unlimited,deck,Elusive Otter // Grove's Bounty,WOE,Wilds of Eldraine,225,normal,rare,1,85697,bc9bdf96-3e3b-4dca-aae2-e81d4cbeafe8,1.53,false,false,near_mint,en,USD,2026-05-01T02:20:50.587Z
SOS Quandrix Unlimited,deck,Biomass Mutation,DSC,Duskmourn: House of Horror Commander,214,normal,rare,1,99275,a16aa6bf-547f-4d95-82ca-79a4ee5b6212,0.23,false,false,near_mint,en,USD,2026-05-01T02:20:50.588Z
SOS Quandrix Unlimited,deck,Altered Ego,INR,Innistrad Remastered,228,normal,rare,1,102502,3b913b54-1a5c-4708-95c6-883c0f285d68,0.23,false,false,near_mint,en,USD,2026-05-01T02:20:50.589Z
SOS Quandrix Unlimited,deck,Steelbane Hydra,NCC,New Capenna Commander,313,normal,rare,1,68379,c091fe70-ade7-43f9-9081-3263a2524d51,7.23,false,false,near_mint,en,USD,2026-05-01T02:20:50.590Z
SOS Quandrix Unlimited,deck,Silkguard,NEC,Neon Dynasty Commander,29,normal,rare,1,66956,d4373a89-b571-46e2-9021-02aa4cdbb3b0,4.14,false,false,near_mint,en,USD,2026-05-01T02:20:50.591Z
SOS Quandrix Unlimited,deck,Primordial Hydra,M13,Magic 2013,183,normal,mythic,1,17640,937deb52-8888-4298-9ae5-0361c6fdbba2,9.0,false,false,near_mint,en,USD,2026-05-01T02:20:50.592Z
SOS Quandrix Unlimited,deck,Primal Might,FDN,Foundations,643,normal,rare,1,100877,9ae57d6b-15e8-4f2a-97c2-76d801a1a42a,0.21,false,false,near_mint,en,USD,2026-05-01T02:20:50.593Z
SOS Quandrix Unlimited,deck,"Ozolith, the Shattered Spire",MOM,March of the Machine,198,normal,rare,1,81224,c9eee658-29e8-4ab5-8a0e-31f2f28a9a92,10.32,false,false,near_mint,en,USD,2026-05-01T02:20:50.594Z
SOS Quandrix Unlimited,deck,Open the Way,MAT,March of the Machine: The Aftermath,23,normal,rare,1,82650,e72a911e-8291-48ca-bfc6-8907e3b57011,3.85,false,false,near_mint,en,USD,2026-05-01T02:20:50.595Z
SOS Quandrix Unlimited,deck,Mana Bloom,RTR,Return to Ravnica,130,normal,rare,1,17292,d7592d88-64e8-4a31-b00a-f65d4b1867fc,0.31,false,false,near_mint,en,USD,2026-05-01T02:20:50.596Z
SOS Quandrix Unlimited,deck,Lifeblood Hydra,CMM,Commander Masters,303,normal,rare,1,84182,2b726c03-07e8-4a9b-bdac-dc50218626a3,2.27,false,false,near_mint,en,USD,2026-05-01T02:20:50.597Z
SOS Quandrix Unlimited,deck,Hardened Scales,LCC,The Lost Caverns of Ixalan Commander,243,normal,rare,1,89058,fc69ad56-9ae2-4eb5-b7e2-558524f6cbcc,4.39,false,false,near_mint,en,USD,2026-05-01T02:20:50.598Z
SOS Quandrix Unlimited,deck,Guardian Augmenter,C21,Commander 2021,62,normal,rare,1,58559,49b75001-edb5-4b07-87a8-3acd274da2f4,9.95,false,false,near_mint,en,USD,2026-05-01T02:20:50.599Z
SOS Quandrix Unlimited,deck,Goldvein Hydra,OTJ,Outlaws of Thunder Junction,167,normal,mythic,1,93378,de0e01e4-e143-47fd-8565-7b48219bb546,8.14,false,false,near_mint,en,USD,2026-05-01T02:20:50.600Z
SOS Quandrix Unlimited,deck,Fractal Harness,C21,Commander 2021,61,normal,rare,1,58670,b7fdad91-fa92-42b6-ad44-f4a3819212f2,1.42,false,false,near_mint,en,USD,2026-05-01T02:20:50.601Z
SOS Quandrix Unlimited,deck,Forgotten Ancient,MOC,March of the Machine Commander,297,normal,rare,1,81813,90fc94d9-b8af-4de8-a42d-ae508f8f1cd5,1.47,false,false,near_mint,en,USD,2026-05-01T02:20:50.602Z
SOS Quandrix Unlimited,deck,Animist's Awakening,C20,Commander 2020,166,normal,rare,1,50252,ff681dc2-bc62-4934-b936-49af1da4af6c,4.78,false,false,near_mint,en,USD,2026-05-01T02:20:50.603Z
SOS Quandrix Unlimited,deck,Zimone's Hypothesis,DSC,Duskmourn: House of Horror Commander,15,normal,rare,1,98897,ada2b522-219a-44be-98c1-83a02efdd709,0.24,false,false,near_mint,en,USD,2026-05-01T02:20:50.604Z
SOS Quandrix Unlimited,deck,Perplexing Test,BLC,Bloomburrow Commander,171,normal,rare,1,96436,b91b660b-e04b-480c-a0ed-eb82d3201c7c,0.33,false,false,near_mint,en,USD,2026-05-01T02:20:50.606Z
SOS Quandrix Unlimited,deck,Entrancing Melody,XLN,Ixalan,55,normal,rare,1,3957,15732049-7e56-432f-881f-215e45b7a70e,0.25,false,false,near_mint,en,USD,2026-05-01T02:20:50.607Z
SOS Quandrix Unlimited,deck,"Deekah, Fractal Theorist",C21,Commander 2021,26,normal,rare,1,58598,75d15e8c-1c5a-4aaf-92a5-5d4f500def06,2.81,false,false,near_mint,en,USD,2026-05-01T02:20:50.608Z
SOS Quandrix Unlimited,deck,Curse of the Swine,TDC,Tarkir: Dragonstorm Commander,149,normal,rare,1,104610,4967955e-66ce-4df5-a9fa-305c3f8e2e25,0.28,false,false,near_mint,en,USD,2026-05-01T02:20:50.609Z
SOS Quandrix Unlimited,deck,Fabled Passage,SOC,Secrets of Strixhaven Commander,130,normal,rare,1,111998,8119d329-6ee5-433c-bd81-8579bb061162,1.11,false,false,near_mint,en,USD,2026-05-01T02:20:50.610Z
SOS Quandrix Unlimited,deck,Unbound Flourishing,SOC,Secrets of Strixhaven Commander,126,normal,mythic,1,112070,aa5931c8-e453-4bfd-98b2-0baf5c55f1cb,4.29,false,false,near_mint,en,USD,2026-05-01T02:20:50.611Z
SOS Quandrix Unlimited,deck,Benevolent Hydra,SOC,Secrets of Strixhaven Commander,124,normal,rare,1,111827,064595cb-089e-4cf2-afe3-223235ce3f92,3.38,false,false,near_mint,en,USD,2026-05-01T02:20:50.612Z
SOS Quandrix Unlimited,deck,Pull from Tomorrow,SOC,Secrets of Strixhaven Commander,116,normal,rare,1,111977,74d8d661-a43f-4cee-87d5-1f74433a283e,0.39,false,false,near_mint,en,USD,2026-05-01T02:20:50.613Z
SOS Quandrix Unlimited,deck,Ingenious Prodigy,SOC,Secrets of Strixhaven Commander,115,normal,rare,1,112014,8d242dc2-5117-4bd6-a0c9-813d36d01e11,0.36,false,false,near_mint,en,USD,2026-05-01T02:20:50.614Z
SOS Quandrix Unlimited,deck,Commander's Insight,SOC,Secrets of Strixhaven Commander,113,normal,rare,1,111856,1a40e4da-a631-4423-b70f-701b27b09f79,0.36,false,false,near_mint,en,USD,2026-05-01T02:20:50.615Z
SOS Quandrix Unlimited,deck,Turbulent Wilderness,SOC,Secrets of Strixhaven Commander,59,normal,rare,1,112088,b6ca755c-4b17-450b-b995-bfec8a55396f,7.29,false,false,near_mint,en,USD,2026-05-01T02:20:50.616Z
SOS Quandrix Unlimited,deck,Brass Infiniscope,SOC,Secrets of Strixhaven Commander,51,normal,rare,1,111993,7dbab676-0bc4-47a8-9fd2-1f58c6bd71bd,0.64,false,false,near_mint,en,USD,2026-05-01T02:20:50.617Z
SOS Quandrix Unlimited,deck,Striding Shotcaller // Run the Play,SOC,Secrets of Strixhaven Commander,50,normal,rare,1,111852,159c2891-c1e2-4ec3-8c20-d6b97315dd1c,0.37,false,false,near_mint,en,USD,2026-05-01T02:20:50.618Z
SOS Quandrix Unlimited,deck,Yavimaya Bloomsage // Channel,SOC,Secrets of Strixhaven Commander,44,normal,rare,1,112204,fc962e45-ab71-47e2-b736-644901ffe7d6,3.43,false,false,near_mint,en,USD,2026-05-01T02:20:50.619Z
SOS Quandrix Unlimited,deck,"Nev, the Practical Dean",SOC,Secrets of Strixhaven Commander,41,normal,rare,1,112040,94cf1461-5e4f-4980-8ef9-293421af621f,0.69,false,false,near_mint,en,USD,2026-05-01T02:20:50.620Z
SOS Quandrix Unlimited,deck,Lattice Library,SOC,Secrets of Strixhaven Commander,40,normal,rare,1,111935,51aa3511-e588-4b40-b98c-c5dc3a05bb2d,0.45,false,false,near_mint,en,USD,2026-05-01T02:20:50.621Z
SOS Quandrix Unlimited,deck,Kinetic Ooze,SOC,Secrets of Strixhaven Commander,39,normal,rare,1,112178,f18ee3a2-997e-47e6-96b9-7438307f4bc5,0.68,false,false,near_mint,en,USD,2026-05-01T02:20:50.622Z
SOS Quandrix Unlimited,deck,Nexus Mentality,SOC,Secrets of Strixhaven Commander,21,normal,rare,1,112148,d9ed2ef7-9433-4f2f-957b-b58d2ec391fe,0.45,false,false,near_mint,en,USD,2026-05-01T02:20:50.623Z
SOS Quandrix Unlimited,deck,Expansion Algorithm,SOC,Secrets of Strixhaven Commander,19,normal,rare,1,112176,ef261999-1c18-46f3-bbd6-72911e14328f,4.24,false,false,near_mint,en,USD,2026-05-01T02:20:50.624Z
SOS Quandrix Unlimited,deck,Owlin Spiralmancer,SOC,Secrets of Strixhaven Commander,22,normal,rare,1,112018,8e6266b5-9a02-4b06-b80c-048926a4eda7,0.91,false,false,near_mint,en,USD,2026-05-01T02:20:50.625Z
SOS Quandrix Unlimited,deck,"Primo, the Unbounded",SOC,Secrets of Strixhaven Commander,6,foil,mythic,1,112060,a2d14b99-15e2-4e96-89a2-7e0ee5dc059f,2.65,false,false,near_mint,en,USD,2026-05-01T02:20:50.626Z
SOS Quandrix Unlimited,deck,"Zimone, Infinite Analyst",SOC,Secrets of Strixhaven Commander,10,foil,mythic,1,110968,605afac4-d2e5-4e68-97d2-3ac2ead5f3a9,2.1,false,false,near_mint,en,USD,2026-05-01T02:20:50.627Z
SOS Quandrix Unlimited,deck,Forest,SOS,Secrets of Strixhaven,281,normal,common,6,111886,3041d539-4f15-4836-a215-afa19a5cc23f,0.16,false,false,near_mint,en,USD,2026-05-02T19:49:04.639Z
SOS Quandrix Unlimited,deck,Mathemagics,SOS,Secrets of Strixhaven,58,normal,mythic,1,110979,cd3cc172-5609-4bc8-9d84-50680fed6df9,4.85,false,false,near_mint,en,USD,2026-05-06T02:52:00.190Z
Angels,deck,Plains,ECL,Lorwyn Eclipsed,269,foil,common,1,110325,3a438199-54f8-4702-81cf-a9d42e7cd9f1,0.3,false,false,near_mint,en,USD,2026-04-26T05:39:19.469Z
Angels,deck,Plains,TLA,Avatar: The Last Airbender,287,foil,common,1,108129,8a880169-41ca-4507-83fd-306a489d31ce,0.41,false,false,near_mint,en,USD,2026-04-26T06:11:20.211Z
Angels,deck,Plains,TLA,Avatar: The Last Airbender,282,foil,common,3,108193,4069fb4a-8ee1-41ef-ab93-39a8cc58e0e5,0.29,false,false,near_mint,en,USD,2026-04-26T06:11:20.217Z
Angels,deck,Excalibur II,FIN,Final Fantasy,257,normal,rare,1,106655,d42e5fed-67ac-46d7-a5d4-78f661f3e8b4,0.66,false,false,near_mint,en,USD,2026-04-28T01:53:13.839Z
Angels,deck,Lyra Dawnbringer,FDN,Foundations,707,normal,mythic,2,101009,b2abce4d-ef21-4028-8a86-b7d1387bc937,0.97,false,false,near_mint,en,USD,2026-04-30T00:03:20.780Z
Angels,deck,Split Up,DSK,Duskmourn: House of Horror,32,normal,rare,2,98611,1bb9a5b1-48d2-453e-8991-c788bc63e482,2.23,false,false,near_mint,en,USD,2026-04-30T00:03:33.916Z
